user_id,tenure_days,subscription_tier,avg_daily_minutes_last_7d,avg_daily_minutes_last_30d,sessions_last_7d,sessions_last_30d,avg_completion_rate,unique_genres_watched_30d,days_since_last_session,binge_sessions_last_30d,peak_hour_viewing_pct,original_content_pct,recommendation_click_rate,fatigue_label
U005470,80,Premium,117.0,94.5,9,35,0.628,2,0,1,63.1,34.2,0.283,0
U009384,84,Standard,81.3,72.6,4,17,0.589,5,6,0,74.7,35.7,0.106,1
U000432,258,Basic,43.8,27.6,2,8,0.241,1,1,0,69.9,49.3,0.041,1
U007701,1027,Standard,36.3,39.4,4,17,0.302,2,3,1,85.1,55.1,0.302,1
U000868,36,Standard,94.6,91.5,7,29,0.416,9,2,0,94.1,12.2,0.307,0
U002975,87,Premium,34.1,38.0,5,21,0.229,6,1,0,73.4,18.8,0.02,1
U005237,211,Standard,94.3,70.7,8,34,0.47,12,10,1,58.3,27.0,0.266,0
U005094,22,Standard,26.9,19.0,6,24,0.327,6,0,2,77.0,36.9,0.107,1
U005434,11,Standard,49.0,41.8,3,11,0.318,3,0,1,84.1,22.7,0.165,0
U000542,167,Standard,86.6,101.2,6,26,0.54,3,0,4,41.1,66.9,0.178,1
U005196,287,Standard,48.3,67.8,7,30,0.214,6,0,0,91.9,21.5,0.2,0
U001133,15,Standard,9.2,8.3,4,16,0.169,1,2,3,83.4,14.0,0.02,1
U009838,50,Standard,48.3,46.3,3,12,0.224,2,6,0,82.3,39.7,0.02,1
U004502,129,Premium,99.9,80.9,6,26,0.308,4,1,0,85.2,71.2,0.3,0
U006355,456,Standard,36.5,30.4,5,20,0.247,5,4,5,64.4,57.7,0.2,0
U009334,226,Premium,28.5,32.9,6,23,0.56,4,1,1,61.8,14.0,0.154,0
U003391,70,Basic,106.6,192.3,7,28,0.48,5,0,4,68.1,48.6,0.391,0
U003889,178,Basic,33.0,51.1,3,12,0.141,3,4,0,58.1,23.6,0.133,1
U002963,73,Premium,53.5,57.8,5,20,0.431,7,2,1,25.9,64.5,0.223,0
U004156,7,Premium,15.6,17.2,4,17,0.102,3,1,1,82.5,44.2,0.223,0
U003260,406,Basic,45.1,61.4,6,26,0.251,1,0,0,75.4,55.7,0.446,0
U006303,119,Standard,23.9,18.8,8,31,0.28,5,0,3,59.8,90.0,0.096,0
U006035,183,Standard,134.0,111.7,10,39,0.633,8,0,3,82.7,27.4,0.26,0
U007919,21,Basic,142.0,200.7,10,40,0.652,4,2,1,75.4,37.2,0.498,0
U009937,115,Standard,69.8,94.3,5,19,0.402,6,0,2,30.6,61.4,0.25,0
U002584,107,Premium,83.9,79.8,7,27,0.398,2,0,2,90.2,48.2,0.02,0
U002814,31,Basic,40.8,38.2,4,16,0.315,3,3,0,73.0,61.3,0.066,1
U003960,7,Standard,38.3,40.0,9,35,0.621,1,0,2,38.5,24.2,0.229,0
U002948,127,Basic,82.6,97.9,4,17,0.47,5,0,2,80.3,53.4,0.075,1
U006644,405,Standard,0.0,5.0,6,23,0.442,7,0,3,62.7,40.2,0.085,0
U005175,106,Premium,125.4,57.6,5,19,0.381,5,0,3,77.6,40.7,0.23,1
U006842,32,Premium,21.9,18.2,5,20,0.182,1,3,1,72.0,60.0,0.02,1
U008299,7,Basic,95.2,110.5,9,34,0.404,6,0,3,82.5,85.5,0.188,0
U003587,108,Premium,26.4,32.3,2,8,0.314,3,1,0,67.7,60.0,0.096,0
U009229,87,Basic,60.7,31.0,3,11,0.107,5,3,1,60.1,46.6,0.02,1
U007989,282,Standard,42.1,43.3,6,25,0.242,3,0,0,86.4,7.3,0.146,0
U002564,13,Premium,50.0,61.6,5,21,0.46,1,2,1,58.0,29.4,0.056,0
U002631,180,Standard,79.2,59.6,5,21,0.106,2,0,0,65.0,40.9,0.033,0
U003191,66,Premium,27.3,26.6,4,16,0.43,2,2,3,60.5,51.3,0.276,0
U007779,409,Standard,73.4,100.5,2,7,0.05,5,0,1,45.9,66.5,0.02,0
U007646,210,Premium,74.7,74.6,8,33,0.773,6,0,3,95.0,40.9,0.455,0
U005037,172,Standard,20.5,21.6,2,8,0.253,3,2,0,85.5,78.2,0.02,0
U001081,277,Premium,36.8,40.6,4,15,0.05,3,2,0,63.1,2.5,0.118,0
U004284,10,Standard,8.8,11.6,3,11,0.357,6,7,3,32.6,62.0,0.127,1
U009712,353,Basic,90.2,90.5,5,20,0.329,2,1,0,81.8,74.2,0.02,0
U007086,7,Standard,56.0,98.0,5,19,0.464,5,1,1,60.8,3.7,0.221,0
U002086,123,Basic,35.8,21.9,8,34,0.393,3,1,1,71.4,48.7,0.046,0
U006346,13,Standard,32.0,20.7,1,4,0.421,5,1,1,80.5,26.6,0.137,0
U002453,146,Basic,86.2,62.6,11,48,0.751,7,0,7,76.3,42.7,0.67,0
U004967,615,Standard,33.5,41.5,6,25,0.351,4,0,0,62.1,55.6,0.258,0
U002024,9,Premium,57.2,74.8,6,24,0.502,6,2,1,30.7,71.2,0.253,0
U008072,96,Premium,56.7,43.9,5,19,0.626,3,1,1,63.2,38.3,0.256,0
U008988,514,Basic,0.0,5.0,4,17,0.188,4,0,1,73.9,82.0,0.027,1
U008719,386,Basic,79.1,104.6,4,16,0.226,7,4,0,78.5,49.5,0.033,1
U007322,136,Basic,69.5,80.0,3,13,0.588,4,3,0,87.2,17.0,0.417,0
U000227,650,Standard,109.9,109.7,4,17,0.175,3,1,1,52.2,12.3,0.123,0
U001014,7,Basic,104.6,113.1,7,29,0.251,6,2,2,60.4,29.8,0.314,1
U006680,134,Standard,83.0,99.8,9,40,0.558,4,2,2,80.9,52.0,0.334,0
U001930,12,Basic,93.4,79.9,5,20,0.38,6,3,3,84.4,74.7,0.28,0
U001044,176,Standard,60.7,78.1,8,35,0.421,3,2,2,69.4,13.7,0.337,0
U005252,612,Standard,35.2,43.3,7,26,0.275,4,0,2,80.5,60.6,0.314,0
U001405,196,Premium,28.4,36.2,4,15,0.533,1,2,0,86.2,64.5,0.192,0
U002180,129,Basic,44.7,43.0,4,17,0.496,1,0,1,48.4,75.6,0.283,0
U000698,156,Standard,118.8,101.8,7,31,0.733,6,0,5,72.0,29.6,0.329,0
U001125,191,Basic,59.5,68.0,8,31,0.512,3,3,2,59.7,63.4,0.286,0
U007379,159,Premium,59.7,63.6,6,23,0.415,2,1,0,91.0,17.2,0.153,0
U003896,313,Standard,116.4,146.6,7,30,0.244,9,0,3,76.3,53.6,0.319,1
U008218,67,Basic,54.8,54.2,10,40,0.65,5,0,1,56.4,69.3,0.434,0
U005111,631,Standard,57.8,78.9,6,25,0.305,4,1,1,76.7,56.6,0.079,0
U001779,52,Premium,85.2,67.7,7,26,0.687,11,0,3,54.7,55.1,0.376,1
U007787,75,Basic,4.8,6.3,7,29,0.332,3,3,0,67.9,26.3,0.02,1
U002635,224,Standard,90.3,131.3,7,30,0.729,3,0,3,53.3,51.7,0.183,0
U007188,86,Premium,52.8,59.0,6,25,0.433,1,0,1,74.5,53.7,0.316,0
U007545,32,Standard,88.2,119.7,7,30,0.66,5,0,2,73.0,35.9,0.225,0
U007605,69,Basic,103.2,129.3,6,24,0.316,4,0,2,55.1,48.9,0.172,1
U003490,99,Standard,56.3,45.7,5,20,0.157,3,0,2,54.7,79.7,0.217,1
U008260,283,Standard,115.5,77.9,6,23,0.357,6,0,2,73.5,50.5,0.367,0
U001038,232,Basic,112.7,92.0,8,31,0.57,6,2,3,65.8,38.0,0.37,0
U006094,149,Standard,56.3,48.7,10,39,0.331,5,1,2,35.3,11.5,0.318,1
U002257,131,Standard,18.5,23.5,2,7,0.1,4,3,0,88.7,50.2,0.02,1
U008189,132,Basic,25.4,34.5,2,8,0.064,3,4,0,55.4,66.3,0.032,1
U002614,243,Basic,16.8,25.6,3,12,0.187,5,0,3,54.3,43.6,0.209,1
U000314,591,Basic,110.5,130.8,6,26,0.263,3,1,2,87.9,63.8,0.062,0
U002650,110,Premium,107.6,138.3,8,32,0.446,8,1,5,56.5,48.1,0.171,0
U002282,80,Premium,65.1,77.5,2,8,0.158,2,9,1,75.2,68.4,0.066,1
U006742,21,Premium,136.8,103.8,7,29,0.532,5,1,3,63.8,47.7,0.203,0
U002980,632,Standard,75.6,81.1,3,11,0.453,3,0,0,72.8,52.5,0.203,0
U002548,94,Standard,44.9,48.5,3,11,0.73,2,6,0,76.8,7.6,0.41,0
U005513,364,Premium,97.4,105.4,5,19,0.532,3,0,4,69.9,38.3,0.21,0
U005133,18,Premium,106.5,121.9,8,33,0.714,3,0,8,69.5,41.3,0.487,0
U002160,248,Basic,0.0,5.0,4,15,0.241,6,0,0,53.5,59.6,0.269,0
U007081,73,Standard,88.0,83.6,7,30,0.482,2,0,1,66.9,45.3,0.147,0
U003138,241,Basic,30.3,14.6,2,8,0.366,2,2,2,68.9,61.4,0.114,0
U009080,41,Premium,49.8,48.9,2,8,0.313,3,0,1,76.5,41.3,0.117,1
U005851,31,Basic,7.6,6.6,5,21,0.275,3,0,1,88.3,40.5,0.02,1
U009866,7,Standard,22.4,18.9,3,11,0.264,3,6,1,83.2,42.0,0.177,1
U006446,139,Premium,2.7,5.0,2,7,0.237,5,1,1,73.0,39.0,0.094,0
U003968,7,Premium,76.0,62.7,7,27,0.333,3,2,0,91.7,47.5,0.105,0
U001429,183,Basic,33.1,33.6,7,30,0.652,8,1,1,56.8,51.3,0.244,0
U008423,46,Standard,93.4,83.8,6,26,0.364,4,0,1,89.3,36.2,0.292,0
U002521,212,Basic,94.5,68.2,7,30,0.448,5,1,2,84.8,29.2,0.318,0
U007838,211,Standard,30.7,42.4,7,26,0.34,3,4,1,58.5,76.0,0.359,0
U004970,100,Standard,50.9,49.3,6,23,0.441,4,3,1,85.0,40.8,0.2,1
U001856,52,Basic,0.0,5.0,0,0,0.173,2,7,0,73.3,46.2,0.02,1
U008885,299,Premium,0.0,5.0,1,3,0.66,3,1,1,86.5,60.7,0.02,1
U005603,24,Standard,119.1,127.6,7,29,0.463,6,0,1,78.8,49.1,0.16,0
U009345,10,Basic,122.8,160.5,8,31,0.621,10,0,0,87.8,41.8,0.51,0
U009869,435,Standard,86.1,65.8,9,38,0.707,10,4,4,70.1,36.7,0.363,0
U000449,84,Standard,58.5,76.5,3,12,0.206,2,2,0,69.8,87.4,0.07,0
U007704,79,Standard,12.7,12.9,3,11,0.125,4,2,0,63.4,58.8,0.243,0
U001285,71,Premium,59.5,61.1,5,22,0.549,8,0,3,80.6,23.7,0.315,0
U005996,207,Basic,148.2,199.4,10,44,0.81,9,0,2,92.7,84.3,0.353,0
U007900,389,Standard,38.4,62.2,5,22,0.292,4,2,2,52.5,56.9,0.195,0
U003728,17,Premium,5.8,6.3,1,4,0.05,4,5,0,91.4,25.5,0.02,1
U007354,141,Basic,53.5,63.4,6,25,0.53,5,1,1,72.8,59.1,0.179,0
U000362,185,Premium,93.5,133.4,9,38,0.558,4,0,1,57.5,36.5,0.622,0
U006280,39,Standard,0.0,5.0,3,12,0.416,2,3,3,77.3,42.9,0.048,0
U005231,196,Basic,71.0,72.3,1,4,0.24,3,0,1,53.9,40.7,0.191,1
U008943,358,Standard,59.4,55.9,7,31,0.323,4,1,4,76.7,55.7,0.217,0
U007296,689,Standard,125.2,120.1,5,20,0.41,11,4,3,49.1,27.0,0.182,0
U008892,320,Standard,25.5,38.8,7,29,0.263,6,2,1,68.5,32.6,0.174,0
U007535,330,Premium,29.2,31.5,5,21,0.274,1,0,1,35.5,38.1,0.139,0
U006252,34,Standard,78.0,107.6,8,31,0.727,5,5,0,73.7,4.1,0.392,0
U005927,269,Basic,124.8,217.2,11,42,0.743,5,0,3,88.6,30.6,0.416,0
U005150,25,Basic,0.0,5.0,1,3,0.073,3,0,0,73.8,49.0,0.131,1
U002461,916,Basic,64.9,77.0,5,21,0.551,6,0,1,48.7,13.2,0.329,0
U000023,62,Premium,56.6,63.0,4,17,0.362,2,7,0,60.1,32.8,0.126,0
U002067,40,Standard,56.8,46.1,2,8,0.508,2,4,0,79.6,9.0,0.251,1
U001654,80,Basic,17.8,21.7,3,12,0.476,2,6,0,85.1,34.3,0.02,1
U000703,73,Basic,44.4,45.4,5,19,0.564,4,17,3,92.9,54.4,0.244,1
U008491,299,Premium,127.6,116.0,7,26,0.486,3,1,3,58.8,40.6,0.467,0
U002744,27,Basic,160.4,173.0,11,49,0.604,6,2,5,63.1,85.0,0.404,1
U001377,106,Standard,31.6,46.7,4,16,0.151,4,0,1,56.6,9.7,0.061,1
U001725,212,Standard,117.8,119.0,9,37,0.347,6,2,1,95.0,33.3,0.298,0
U002469,116,Standard,106.4,89.2,4,17,0.337,7,2,0,65.0,43.7,0.224,0
U003755,57,Basic,74.7,90.2,5,21,0.347,3,0,1,75.6,17.5,0.288,1
U002326,558,Standard,98.8,92.1,4,17,0.493,10,0,0,63.2,59.6,0.26,0
U000461,22,Standard,34.7,44.9,6,23,0.457,3,6,0,49.9,24.4,0.144,1
U005164,113,Standard,73.6,104.0,2,7,0.425,4,3,0,28.6,22.5,0.132,0
U004184,68,Standard,36.8,24.6,2,8,0.163,1,5,0,70.7,63.2,0.17,1
U005527,183,Standard,10.2,12.9,3,12,0.171,6,5,1,95.0,43.2,0.129,1
U004083,176,Premium,27.3,31.9,5,19,0.379,2,4,4,35.5,16.1,0.41,0
U001487,90,Standard,49.6,58.8,6,26,0.464,5,1,1,80.5,45.8,0.272,0
U003679,291,Standard,31.7,42.7,3,11,0.393,3,0,0,37.4,25.8,0.034,0
U000283,84,Premium,33.5,47.1,3,12,0.368,4,2,0,85.0,28.7,0.223,0
U006580,151,Standard,0.0,5.0,7,27,0.156,5,1,2,76.0,39.8,0.216,1
U004559,483,Standard,125.6,126.8,5,19,0.516,5,0,1,71.9,43.3,0.154,0
U004309,317,Basic,50.3,50.6,4,16,0.383,5,0,3,63.5,38.1,0.279,1
U006685,213,Basic,106.3,124.2,10,42,0.406,2,0,2,76.3,55.6,0.235,0
U004866,181,Basic,0.0,5.0,5,20,0.465,4,8,2,85.6,62.6,0.183,1
U003538,79,Standard,0.0,5.0,3,12,0.297,1,0,0,48.4,16.2,0.029,1
U003869,193,Standard,82.8,106.5,8,31,0.137,3,3,2,65.1,51.5,0.06,1
U007004,262,Standard,14.0,13.8,7,30,0.404,2,2,3,45.8,49.3,0.239,0
U002582,395,Premium,39.2,32.9,2,8,0.576,1,1,0,67.0,70.1,0.139,0
U001369,35,Standard,13.8,14.5,4,15,0.128,4,10,0,71.4,49.6,0.057,1
U009470,80,Standard,47.4,41.1,5,22,0.306,7,1,2,87.4,64.9,0.126,0
U008198,61,Standard,86.4,115.6,5,22,0.119,2,2,0,69.0,39.8,0.248,1
U000598,34,Standard,111.5,178.6,8,35,0.385,6,3,3,68.4,24.0,0.35,0
U004352,164,Standard,0.0,5.0,0,0,0.09,2,7,0,61.6,61.8,0.198,1
U006347,57,Standard,87.6,61.2,7,27,0.358,3,1,2,77.9,36.2,0.139,0
U008977,71,Standard,56.8,65.9,0,0,0.155,1,2,0,89.3,58.5,0.02,0
U006380,397,Premium,109.0,89.1,8,34,0.605,5,2,2,72.1,43.3,0.416,1
U004759,111,Standard,0.0,5.0,4,16,0.43,5,1,0,60.2,57.3,0.235,1
U000647,162,Premium,110.3,56.3,5,19,0.537,2,5,3,60.2,29.4,0.246,1
U006382,135,Standard,27.0,30.0,4,17,0.493,2,6,2,78.6,29.1,0.292,0
U007528,142,Premium,33.2,40.2,3,12,0.21,5,3,0,93.3,80.9,0.168,1
U009698,244,Standard,60.2,56.4,4,16,0.565,1,2,0,72.7,26.3,0.186,0
U006024,18,Standard,59.2,45.4,4,15,0.281,3,0,2,85.7,44.5,0.251,1
U007955,403,Premium,75.6,79.0,5,20,0.55,3,2,2,75.4,48.7,0.191,0
U007166,9,Premium,82.5,122.5,7,29,0.34,12,8,2,93.8,45.8,0.191,0
U003469,326,Basic,76.3,108.2,5,21,0.402,3,1,1,60.9,58.6,0.181,0
U007798,32,Standard,153.2,71.2,6,26,0.732,10,0,0,81.8,75.7,0.527,1
U007698,210,Standard,150.8,169.6,8,35,0.799,6,7,1,92.6,67.0,0.326,0
U002991,35,Premium,8.6,9.9,2,7,0.206,3,1,0,70.5,43.4,0.15,0
U009408,137,Basic,33.1,32.5,1,4,0.147,3,7,0,67.1,37.3,0.028,1
U004876,185,Standard,128.8,156.9,6,26,0.307,5,6,2,70.4,44.4,0.367,1
U002545,16,Basic,15.3,17.3,5,19,0.164,7,0,0,64.6,40.7,0.127,1
U008596,140,Premium,0.0,5.0,1,3,0.11,4,8,1,60.8,78.4,0.289,1
U005342,533,Standard,0.0,5.0,2,7,0.186,5,8,0,93.4,14.8,0.1,1
U001568,18,Standard,102.6,112.0,7,28,0.884,5,0,3,54.6,86.4,0.359,0
U009995,23,Premium,71.5,99.5,5,20,0.386,5,0,1,52.8,44.2,0.345,0
U004067,24,Premium,63.8,22.4,3,13,0.34,3,3,1,54.0,79.7,0.109,0
U003989,74,Basic,76.3,106.3,5,20,0.324,1,1,3,71.9,31.6,0.02,1
U007032,60,Standard,33.2,33.1,4,17,0.389,1,0,0,67.7,34.9,0.11,0
U002161,189,Standard,117.4,112.3,9,36,0.476,6,0,4,82.4,26.8,0.319,0
U000686,146,Basic,74.0,70.5,7,28,0.51,5,2,2,84.3,38.4,0.434,0
U007603,156,Basic,99.5,106.1,7,26,0.623,3,1,2,86.2,33.6,0.482,0
U007785,521,Basic,67.9,124.8,2,8,0.117,2,8,0,71.8,27.0,0.218,1
U003244,214,Standard,16.2,20.5,3,12,0.362,3,0,0,46.9,41.6,0.063,1
U005845,372,Basic,1.7,5.0,2,8,0.308,1,3,1,69.5,63.0,0.114,1
U009220,24,Basic,90.1,93.1,12,51,0.548,8,0,4,87.1,10.0,0.359,0
U002462,382,Standard,34.1,31.6,4,16,0.399,1,2,1,46.4,70.7,0.201,0
U004084,247,Basic,44.7,69.5,5,21,0.455,4,0,1,74.4,47.2,0.02,0
U002838,8,Standard,0.0,5.0,1,4,0.217,4,2,1,83.0,25.5,0.182,1
U003698,198,Basic,7.4,7.2,6,23,0.148,5,1,0,64.7,89.7,0.278,0
U007129,70,Standard,31.0,25.0,6,22,0.279,3,2,1,20.9,40.1,0.099,0
U006268,18,Standard,65.7,80.2,8,35,0.544,4,1,2,93.8,21.1,0.189,0
U004942,102,Basic,69.1,103.1,5,20,0.548,1,3,1,83.7,40.7,0.333,0
U005947,74,Basic,50.6,55.0,5,21,0.114,9,1,0,81.1,48.8,0.192,0
U004584,261,Standard,28.3,15.5,7,29,0.605,5,0,2,74.5,60.4,0.305,0
U005785,7,Standard,147.0,202.4,11,45,0.759,7,1,3,77.6,60.3,0.431,0
U004041,361,Basic,33.5,28.7,4,15,0.558,3,0,0,89.0,24.2,0.107,0
U002231,244,Standard,9.4,10.1,5,20,0.05,2,0,1,59.8,57.5,0.02,0
U007570,7,Standard,20.9,22.1,4,15,0.277,2,0,1,82.6,58.2,0.231,0
U000936,57,Basic,81.5,100.5,3,12,0.343,4,2,1,55.0,54.9,0.159,0
U002321,428,Standard,91.1,120.5,7,29,0.518,7,0,1,21.4,22.9,0.41,0
U004879,81,Standard,29.0,35.3,2,8,0.236,2,5,0,74.5,12.8,0.1,1
U000522,86,Standard,59.2,44.8,6,23,0.198,5,1,0,74.9,45.2,0.182,0
U000523,630,Premium,6.1,7.0,2,7,0.234,2,2,0,52.7,46.5,0.107,0
U005346,138,Premium,25.8,33.3,5,20,0.23,3,3,1,62.8,35.1,0.02,0
U009877,10,Basic,66.4,49.0,5,21,0.621,1,1,1,73.7,35.7,0.247,0
U003360,193,Basic,8.3,10.6,5,19,0.548,3,3,1,82.9,90.0,0.141,1
U001312,405,Standard,85.2,94.5,8,33,0.498,7,0,4,58.5,59.0,0.416,0
U003984,46,Basic,99.2,127.3,9,36,0.635,10,2,4,86.9,7.5,0.283,1
U006495,608,Basic,20.5,12.6,1,3,0.428,3,3,1,76.7,34.5,0.158,0
U009561,321,Standard,0.0,5.0,3,12,0.512,3,0,2,73.6,56.4,0.475,1
U001717,10,Basic,28.8,9.6,7,30,0.314,1,1,1,59.5,60.1,0.036,1
U000781,213,Premium,85.9,54.2,10,44,0.651,2,1,5,68.1,57.9,0.186,0
U008799,24,Premium,54.9,55.2,4,17,0.187,3,11,1,72.4,44.1,0.163,1
U008232,108,Standard,0.0,5.0,3,11,0.22,2,1,2,81.1,83.1,0.089,1
U005608,398,Standard,75.4,69.0,3,11,0.335,2,2,2,86.9,51.0,0.317,1
U005979,138,Basic,32.2,35.4,2,7,0.059,2,3,0,94.1,56.0,0.02,1
U000652,138,Premium,168.8,160.3,9,35,0.543,7,3,7,95.0,52.4,0.407,0
U003748,95,Standard,4.5,5.5,1,4,0.168,3,5,1,86.0,59.9,0.02,1
U002197,111,Premium,71.7,53.3,6,23,0.381,3,7,1,61.3,42.9,0.309,0
U008419,257,Standard,14.6,20.6,5,19,0.523,7,6,0,90.3,43.3,0.137,0
U000370,12,Standard,22.7,32.2,5,20,0.305,1,3,0,69.4,82.1,0.223,1
U009885,10,Standard,41.7,51.7,2,7,0.229,1,1,0,90.7,25.2,0.082,0
U008006,81,Basic,110.0,86.5,7,30,0.73,4,0,1,67.9,63.3,0.257,0
U004215,182,Standard,30.5,32.5,6,26,0.305,1,1,1,58.5,59.2,0.372,0
U000378,7,Standard,74.7,71.8,8,33,0.56,6,9,4,64.6,67.9,0.403,0
U009447,634,Premium,31.2,23.4,2,8,0.188,2,0,0,74.0,9.5,0.093,0
U002217,318,Standard,39.2,25.6,6,23,0.204,2,4,0,50.9,36.0,0.173,0
U008683,34,Standard,0.0,5.0,1,4,0.188,1,0,1,83.3,26.8,0.02,1
U001614,70,Premium,68.7,93.5,6,25,0.39,4,0,2,62.1,61.6,0.204,0
U006980,7,Standard,15.8,16.8,5,20,0.369,2,5,4,81.9,43.6,0.407,0
U007550,219,Standard,121.0,138.0,8,34,0.722,7,0,4,77.4,53.5,0.416,0
U001828,622,Premium,64.4,96.5,3,12,0.559,1,8,1,87.7,80.0,0.186,1
U003633,110,Basic,121.9,116.5,8,34,0.332,5,1,1,83.9,23.2,0.275,1
U000963,50,Standard,49.4,48.8,11,49,0.505,4,6,0,63.8,43.4,0.382,0
U002994,90,Basic,35.7,37.0,3,11,0.247,1,2,0,95.0,18.7,0.062,0
U006607,24,Standard,0.0,5.0,4,16,0.34,4,3,0,69.1,68.4,0.144,1
U009673,88,Standard,107.3,88.7,5,20,0.502,5,0,3,71.8,39.0,0.191,0
U002377,65,Basic,78.4,87.2,6,26,0.776,2,2,0,40.7,20.3,0.271,0
U008881,158,Basic,79.9,89.3,6,24,0.501,3,0,1,58.6,80.4,0.191,0
U000360,154,Standard,54.0,42.5,4,16,0.643,5,3,0,84.0,36.9,0.277,1
U003840,207,Standard,89.6,117.4,6,25,0.599,3,2,2,68.1,30.4,0.303,0
U008185,61,Basic,125.9,115.0,6,25,0.477,1,0,3,91.7,48.8,0.246,0
U001247,25,Standard,82.0,79.6,4,17,0.227,4,1,1,92.3,40.6,0.209,0
U007505,146,Standard,81.1,68.7,7,29,0.566,4,1,2,74.9,30.3,0.275,0
U008350,187,Basic,19.5,29.0,4,16,0.292,1,4,2,72.8,58.8,0.371,0
U006512,274,Standard,21.0,28.4,4,15,0.395,2,2,1,44.1,48.2,0.02,1
U005088,11,Basic,48.2,50.5,6,25,0.551,4,0,1,87.3,62.7,0.205,0
U003695,76,Standard,40.5,18.5,3,11,0.525,2,6,2,74.2,59.8,0.187,0
U001574,357,Basic,0.0,5.0,2,8,0.212,1,6,0,91.8,52.2,0.02,1
U006282,148,Standard,27.5,38.7,4,15,0.27,2,1,0,50.3,36.6,0.368,1
U005440,334,Basic,68.5,49.9,6,26,0.16,7,3,2,40.5,52.5,0.045,0
U002568,59,Basic,160.9,176.0,12,48,0.842,7,0,4,75.7,43.4,0.546,0
U003424,7,Standard,15.4,16.3,0,0,0.27,1,4,0,87.7,41.0,0.205,1
U002038,29,Premium,46.8,40.9,7,31,0.558,9,1,0,74.7,55.3,0.372,0
U009244,219,Standard,18.8,21.0,2,8,0.335,1,0,0,46.1,59.4,0.168,0
U000773,24,Standard,0.0,5.0,3,11,0.289,2,0,1,79.6,54.1,0.043,0
U005381,45,Premium,41.0,57.8,4,15,0.64,5,5,1,62.3,48.5,0.484,0
U009569,123,Basic,61.7,67.4,6,26,0.219,5,0,3,75.9,52.9,0.3,0
U003563,10,Standard,0.0,5.0,1,4,0.238,1,7,2,63.7,54.6,0.02,1
U000563,26,Basic,65.0,80.5,9,39,0.83,3,1,6,78.4,48.2,0.339,0
U006684,66,Premium,50.9,37.9,5,22,0.376,3,1,1,82.2,36.0,0.291,0
U002547,14,Standard,83.4,102.6,6,23,0.328,2,3,0,46.8,58.9,0.053,1
U005511,25,Basic,89.7,91.6,7,29,0.493,4,2,7,52.8,31.5,0.413,0
U005331,53,Basic,52.4,67.4,4,16,0.244,4,3,0,60.2,19.2,0.02,0
U009668,44,Basic,57.5,43.2,3,12,0.277,2,2,0,55.8,53.4,0.149,0
U004532,39,Premium,112.9,111.7,6,23,0.185,5,0,2,77.4,40.5,0.096,0
U001675,280,Basic,0.0,5.0,5,20,0.351,4,3,3,94.5,32.0,0.099,1
U007396,11,Premium,36.5,47.2,4,17,0.618,1,0,4,90.4,18.4,0.162,1
U000366,87,Standard,11.8,11.0,2,8,0.263,1,1,0,88.1,17.8,0.036,1
U008017,115,Standard,74.0,59.7,7,29,0.511,5,2,1,45.4,30.9,0.318,1
U009377,213,Standard,92.3,100.1,7,28,0.616,7,2,2,38.0,10.9,0.338,0
U004328,728,Standard,55.0,66.6,5,19,0.365,3,1,2,90.6,57.6,0.074,0
U009984,433,Standard,64.2,75.3,4,16,0.339,3,5,1,64.3,18.1,0.031,0
U000148,125,Standard,26.2,20.9,4,15,0.259,3,2,2,66.5,52.4,0.194,1
U001669,22,Standard,15.8,16.2,2,7,0.301,3,7,0,74.7,32.5,0.204,0
U003089,157,Standard,39.5,34.1,4,15,0.187,5,3,4,69.4,74.4,0.245,0
U008845,7,Standard,71.8,76.5,6,24,0.458,3,2,2,72.6,34.3,0.24,1
U007651,13,Standard,114.9,101.3,5,19,0.311,8,1,3,65.9,33.2,0.263,0
U000408,7,Standard,0.0,5.0,7,26,0.125,2,1,0,65.8,51.9,0.109,1
U009585,518,Basic,7.5,8.2,2,7,0.334,5,0,1,68.1,48.8,0.02,1
U007789,7,Basic,19.4,24.8,5,21,0.274,3,6,0,32.4,64.2,0.058,1
U003457,124,Basic,38.9,50.6,5,20,0.518,1,2,1,78.2,45.9,0.239,0
U006187,279,Standard,124.7,166.0,5,21,0.262,4,2,0,83.7,62.4,0.382,0
U004183,206,Premium,63.5,112.1,4,15,0.322,5,1,2,83.7,57.9,0.064,0
U003577,39,Standard,30.0,34.3,5,20,0.277,1,4,1,61.8,67.6,0.02,1
U003272,7,Standard,54.9,44.1,8,31,0.279,1,2,1,81.3,13.8,0.023,0
U004941,75,Standard,102.8,161.0,7,29,0.492,5,2,3,90.9,53.4,0.357,0
U001032,163,Basic,79.1,118.5,7,28,0.439,6,1,0,51.5,55.8,0.337,0
U008873,200,Standard,112.6,94.8,8,32,0.468,7,2,4,92.2,57.5,0.267,0
U006231,155,Basic,0.0,5.0,2,8,0.436,3,6,1,68.4,35.4,0.135,1
U006593,87,Standard,67.0,63.2,5,19,0.452,2,0,1,49.3,66.1,0.095,0
U008907,182,Premium,29.5,32.8,3,13,0.213,5,0,0,87.6,78.6,0.241,0
U009812,317,Premium,11.7,14.3,1,4,0.384,1,1,0,54.8,22.4,0.02,0
U006725,163,Standard,77.9,100.9,10,43,0.566,5,1,2,53.0,84.2,0.302,1
U008030,295,Standard,109.5,157.4,6,25,0.62,3,0,3,38.6,82.6,0.241,0
